API route,Time,HTTP Code,Response Time,Status 
API 1,13:18:00,507,1057.79,failure
API 1,13:18:00,501,1108.3,failure
API 1,13:18:00,206,1036.19,success
API 1,13:18:00,415,1088.03,success
API 1,13:18:00,407,1096.81,success
API 1,13:18:00,201,1118.29,success
API 1,13:18:00,510,1077.57,failure
API 1,13:19:00,502,1087.1,failure
API 1,13:19:00,511,1064.4,failure
API 1,13:19:00,507,1127.41,failure
API 1,13:19:00,510,1091.12,failure
API 1,13:19:00,504,1057.94,failure
API 1,13:19:00,506,1063.98,failure
API 1,13:19:00,506,1103.2,failure
API 1,13:19:00,501,1102.51,failure
API 1,13:19:00,308,1104.44,success
API 1,13:19:00,500,1090.82,failure
API 1,13:19:00,501,1134.33,failure
API 1,13:19:00,412,1079.12,success
API 1,13:19:00,502,1107.38,failure
API 1,13:19:00,510,1077.38,failure
API 1,13:19:00,505,1109.29,failure
API 1,13:19:00,511,1132.13,failure
API 1,13:19:00,501,1094.56,failure
API 1,13:19:00,507,1097.2,failure
API 1,13:19:00,202,1072.77,success
API 1,13:19:00,205,1092.55,success
API 1,13:19:00,511,1108.54,failure
API 1,13:19:00,510,1096.57,failure
API 1,13:19:00,506,1099.69,failure
API 1,13:19:00,502,1066.0,failure
API 1,13:19:00,506,1122.84,failure
API 1,13:19:00,500,1108.86,failure
API 1,13:19:00,503,1125.39,failure
API 1,13:19:00,511,1085.63,failure
API 1,13:19:00,508,1077.32,failure
API 1,13:19:00,503,1116.46,failure
API 1,13:19:00,502,1078.74,failure
API 1,13:19:00,508,1134.5,failure
API 1,13:19:00,424,1139.83,success
API 1,13:19:00,451,1071.21,success
API 1,13:19:00,510,1123.54,failure
API 1,13:19:00,505,1090.2,failure
API 1,13:19:00,500,1068.8,failure
API 1,13:19:00,503,1074.74,failure
API 1,13:19:00,503,1121.43,failure
API 1,13:19:00,500,1107.53,failure
API 1,13:19:00,505,1112.49,failure
API 1,13:19:00,505,1069.13,failure
API 1,13:19:00,511,1102.39,failure
API 1,13:19:00,408,1057.63,success
API 1,13:19:00,500,1122.08,failure
API 1,13:19:00,417,1086.49,success
API 1,13:19:00,504,1143.68,failure
API 1,13:19:00,414,1142.25,success
API 1,13:19:00,422,1065.57,success
API 1,13:19:00,501,1120.79,failure
API 1,13:19:00,416,1133.75,success
API 1,13:19:00,410,1097.51,success
API 1,13:19:00,501,1104.57,failure
API 1,13:19:00,303,1084.55,success
API 1,13:19:00,511,1123.09,failure
API 1,13:19:00,504,1073.11,failure
API 1,13:19:00,505,1114.55,failure
API 1,13:19:00,507,1085.76,failure
API 1,13:19:00,506,1060.23,failure
API 1,13:19:00,505,1117.34,failure
API 1,13:19:00,507,1126.9,failure
API 1,13:19:00,506,1110.22,failure
API 1,13:19:00,412,1118.53,success
API 1,13:19:00,504,1069.93,failure
API 1,13:19:00,404,1088.03,success
API 1,13:19:00,504,1065.47,failure
API 1,13:19:00,505,1100.44,failure
API 1,13:19:00,101,1061.16,success
API 1,13:19:00,503,1139.25,failure
API 1,13:19:00,500,1143.58,failure
API 1,13:19:00,504,1121.81,failure
API 1,13:19:00,505,1120.02,failure
API 1,13:19:00,507,1127.58,failure
API 1,13:19:00,503,1089.64,failure
API 1,13:19:00,500,1077.96,failure
API 1,13:19:00,508,1143.95,failure
API 1,13:19:00,508,1135.99,failure
API 1,13:19:00,421,1081.24,success
API 1,13:19:00,506,1104.24,failure
API 1,13:19:00,500,1123.19,failure
API 1,13:19:00,431,1062.87,success
API 1,13:19:00,504,1103.59,failure
API 1,13:19:00,426,1057.62,success
API 1,13:19:00,401,1063.36,success
API 1,13:19:00,500,1067.2,failure
API 1,13:19:00,511,1129.16,failure
API 1,13:19:00,428,1134.94,success
API 1,13:19:00,501,1114.46,failure
API 1,13:19:00,508,1111.14,failure
API 1,13:19:00,504,1134.1,failure
API 1,13:19:00,408,1114.4,success
API 1,13:19:00,503,1074.95,failure
API 1,13:19:00,505,1083.4,failure
API 1,13:19:00,501,1072.86,failure
API 1,13:19:00,421,1113.32,success
API 1,13:19:00,407,1060.78,success
API 1,13:19:00,501,1129.39,failure
API 1,13:19:00,500,1113.51,failure
API 1,13:19:00,501,1141.4,failure
API 1,13:19:00,502,1119.37,failure
API 1,13:19:00,510,1060.11,failure
API 1,13:19:00,502,1081.36,failure
API 1,13:19:00,451,1118.71,success
API 1,13:19:00,415,1144.65,success
API 1,13:19:00,507,1110.25,failure
API 1,13:19:00,510,1109.58,failure
API 1,13:19:00,504,1135.61,failure
API 1,13:19:00,503,1134.8,failure
API 1,13:19:00,501,1103.59,failure
API 1,13:19:00,501,1095.61,failure
API 1,13:19:00,417,1108.44,success
API 1,13:19:00,407,1069.44,success
API 1,13:19:00,508,1134.4,failure
API 1,13:19:00,500,1104.92,failure
API 1,13:19:00,500,1124.72,failure
API 1,13:19:00,205,1081.15,success
API 1,13:19:00,504,1126.78,failure
API 1,13:19:00,501,1073.66,failure
API 1,13:19:00,500,1085.46,failure
API 1,13:19:00,500,1080.33,failure
API 1,13:19:00,508,1098.23,failure
API 1,13:19:00,500,1126.07,failure
API 1,13:19:00,428,1121.49,success
API 1,13:19:00,504,1077.43,failure
API 1,13:19:00,406,1117.34,success
API 1,13:19:00,510,1129.11,failure
API 1,13:19:00,506,1090.12,failure
API 1,13:19:00,415,1124.25,success
API 1,13:19:00,410,1141.61,success
API 1,13:19:00,508,1096.08,failure
API 1,13:19:00,413,1143.56,success
API 1,13:19:00,511,1130.39,failure
API 1,13:19:00,503,1103.85,failure
API 1,13:19:00,422,1140.5,success
API 1,13:19:00,502,1081.54,failure
API 1,13:19:00,504,1102.38,failure
API 1,13:19:00,506,1113.51,failure
API 1,13:19:00,503,1081.8,failure
API 1,13:19:00,500,1100.98,failure
API 1,13:19:00,501,1065.03,failure
API 1,13:19:00,301,1143.24,success
API 1,13:19:00,506,1100.11,failure
API 1,13:19:00,504,1074.08,failure
API 1,13:19:00,413,1116.54,success
API 1,13:19:00,510,1063.81,failure
API 1,13:19:00,500,1132.79,failure
API 1,13:19:00,503,1104.34,failure
API 1,13:19:00,206,1139.95,success
API 1,13:19:00,511,1088.75,failure
API 1,13:19:00,501,1140.79,failure
API 1,13:19:00,507,1130.63,failure
API 1,13:19:00,511,1090.64,failure
API 1,13:19:00,506,1064.73,failure
API 1,13:19:00,508,1123.7,failure
API 1,13:19:00,505,1101.21,failure
API 1,13:19:00,504,1077.88,failure
API 1,13:19:00,511,1125.44,failure
API 1,13:19:00,412,1095.65,success
API 1,13:19:00,507,1128.79,failure
API 1,13:19:00,505,1132.21,failure
API 1,13:19:00,511,1144.84,failure
API 1,13:19:00,511,1140.0,failure
API 1,13:19:00,428,1061.04,success
API 1,13:19:00,505,1126.13,failure
API 1,13:19:00,501,1128.46,failure
API 1,13:19:00,303,1065.16,success
API 1,13:19:00,508,1086.42,failure
API 1,13:19:00,507,1120.05,failure
API 1,13:19:00,503,1063.42,failure
API 1,13:19:00,506,1098.37,failure
API 1,13:19:00,501,1122.43,failure
API 1,13:19:00,502,1113.82,failure
API 1,13:19:00,200,1126.67,success
API 1,13:19:00,431,1085.41,success
API 1,13:19:00,506,1119.62,failure
API 1,13:19:00,501,1119.29,failure
API 1,13:19:00,508,1102.33,failure
API 1,13:19:00,505,1142.41,failure
API 1,13:19:00,506,1073.76,failure
API 1,13:19:00,501,1106.99,failure
API 1,13:19:00,508,1082.79,failure
API 1,13:19:00,510,1109.48,failure
API 1,13:19:00,500,1066.26,failure
API 1,13:19:00,431,1102.91,success
API 1,13:19:00,503,1135.21,failure
API 1,13:19:00,510,1079.33,failure
API 1,13:19:00,510,1134.05,failure
API 1,13:19:00,300,1126.16,success
API 1,13:19:00,503,1104.54,failure
API 1,13:19:00,500,1114.64,failure
API 1,13:19:00,403,1106.43,success
API 1,13:19:00,505,1087.24,failure
API 1,13:19:00,511,1110.35,failure
API 1,13:19:00,503,1078.38,failure
API 1,13:19:00,504,1109.15,failure
API 1,13:19:00,503,1135.26,failure
API 1,13:19:00,503,1089.59,failure
API 1,13:19:00,511,1117.76,failure
API 1,13:19:00,428,1135.84,success
API 1,13:19:00,500,1083.86,failure
API 1,13:19:00,202,1107.01,success
API 1,13:19:00,502,1101.89,failure
API 1,13:19:00,425,1078.37,success
API 1,13:19:00,501,1089.88,failure
API 1,13:19:00,410,1128.69,success
API 1,13:19:00,502,1105.4,failure
API 1,13:19:00,302,1141.64,success
API 1,13:19:00,501,1079.33,failure
API 1,13:19:00,505,1082.49,failure
API 1,13:19:00,504,1058.91,failure
API 1,13:19:00,506,1069.6,failure
API 1,13:19:00,508,1129.11,failure
API 1,13:19:00,412,1130.0,success
API 1,13:19:00,505,1131.12,failure
API 1,13:19:00,502,1108.82,failure
API 1,13:19:00,501,1091.26,failure
API 1,13:19:00,502,1133.51,failure
API 1,13:19:00,204,1100.66,success
API 1,13:19:00,503,1130.83,failure
API 1,13:19:00,505,1118.64,failure
API 1,13:19:00,506,1059.29,failure
API 1,13:19:00,404,1130.72,success
API 1,13:19:00,506,1091.49,failure
API 1,13:19:00,502,1072.21,failure
API 1,13:19:00,409,1077.48,success
API 1,13:19:00,506,1069.74,failure
API 1,13:19:00,510,1113.86,failure
API 1,13:19:00,500,1128.07,failure
API 1,13:19:00,428,1099.4,success
API 1,13:19:00,504,1111.14,failure
API 1,13:19:00,504,1060.13,failure
API 1,13:19:00,501,1115.03,failure
API 1,13:19:00,300,1072.88,success
API 1,13:19:00,423,1104.0,success
API 1,13:19:00,504,1077.5,failure
API 1,13:19:00,201,1064.84,success
API 1,13:19:00,308,1064.37,success
API 1,13:19:00,504,1142.19,failure
API 1,13:19:00,507,1123.14,failure
API 1,13:19:00,511,1085.94,failure
API 1,13:19:00,507,1105.65,failure
API 1,13:19:00,503,1065.27,failure
API 1,13:19:00,500,1057.56,failure
API 1,13:19:00,414,1075.33,success
API 1,13:19:00,511,1073.62,failure
API 1,13:19:00,409,1086.79,success
API 1,13:19:00,505,1140.31,failure
API 1,13:19:00,431,1065.13,success
API 1,13:19:00,200,1100.08,success
API 1,13:19:00,502,1124.47,failure
API 1,13:19:00,413,1096.79,success
API 1,13:19:00,500,1118.56,failure
API 1,13:19:00,304,1099.62,success
API 1,13:19:00,505,1062.35,failure
API 1,13:19:00,501,1135.35,failure
API 1,13:19:00,200,1107.55,success
API 1,13:19:00,507,1104.8,failure
API 1,13:19:00,506,1067.72,failure
API 1,13:19:00,504,1089.31,failure
API 1,13:19:00,508,1127.27,failure
API 1,13:19:00,505,1130.41,failure
API 1,13:19:00,510,1101.21,failure
API 1,13:19:00,423,1109.94,success
API 1,13:19:00,502,1110.49,failure
API 1,13:19:00,506,1127.39,failure
API 1,13:19:00,402,1140.55,success
API 1,13:19:00,500,1139.9,failure
API 1,13:19:00,507,1081.62,failure
API 1,13:19:00,503,1086.54,failure
API 1,13:19:00,500,1143.6,failure
API 1,13:19:00,503,1070.56,failure
API 1,13:19:00,500,1065.78,failure
API 1,13:19:00,501,1081.66,failure
API 1,13:19:00,425,1068.87,success
API 1,13:19:00,500,1094.45,failure
API 1,13:19:00,422,1125.22,success
API 1,13:19:00,501,1063.98,failure
API 1,13:19:00,406,1105.32,success
API 1,13:19:00,402,1114.2,success
API 1,13:19:00,500,1120.89,failure
API 1,13:19:00,507,1108.0,failure
API 1,13:19:00,504,1132.72,failure
API 1,13:19:00,511,1088.97,failure
API 1,13:19:00,510,1073.09,failure
API 1,13:19:00,407,1086.55,success
API 1,13:19:00,506,1109.15,failure
API 1,13:19:00,205,1087.47,success
API 1,13:19:00,511,1085.81,failure
API 1,13:19:00,506,1060.85,failure
API 1,13:19:00,508,1086.34,failure
API 1,13:19:00,511,1142.25,failure
API 1,13:19:00,501,1097.05,failure
API 1,13:19:00,400,1111.0,success
API 1,13:19:00,503,1095.19,failure
API 1,13:19:00,503,1113.44,failure
API 1,13:19:00,501,1076.89,failure
API 1,13:19:00,426,1091.65,success
API 1,13:19:00,407,1059.62,success
API 1,13:19:00,501,1109.05,failure
API 1,13:19:00,510,1066.86,failure
API 1,13:19:00,507,1070.53,failure
API 1,13:19:00,507,1083.04,failure
API 1,13:19:00,500,1112.89,failure
API 1,13:19:00,501,1120.13,failure
API 1,13:19:00,502,1092.97,failure
API 1,13:19:00,507,1072.59,failure
API 1,13:19:00,511,1115.5,failure
API 1,13:19:00,500,1088.09,failure
API 1,13:19:00,510,1127.74,failure
API 1,13:19:00,508,1064.39,failure
API 1,13:19:00,502,1121.09,failure
API 1,13:19:00,503,1088.97,failure
API 1,13:19:00,510,1127.16,failure
API 1,13:19:00,507,1104.08,failure
API 1,13:19:00,200,1074.18,success
API 1,13:19:00,429,1129.85,success
API 1,13:19:00,501,1117.36,failure
API 1,13:19:00,500,1143.26,failure
API 1,13:19:00,504,1137.28,failure
API 1,13:19:00,510,1121.61,failure
API 1,13:19:00,413,1058.66,success
API 1,13:19:00,407,1084.48,success
API 1,13:19:00,421,1084.66,success
API 1,13:19:00,510,1066.52,failure
API 1,13:19:00,302,1073.22,success
API 1,13:19:00,400,1068.47,success
API 1,13:19:00,501,1061.2,failure
API 1,13:19:00,500,1081.46,failure
API 1,13:19:00,426,1137.11,success
API 1,13:19:00,500,1115.24,failure
API 1,13:19:00,502,1142.29,failure
API 1,13:19:00,510,1078.54,failure
API 1,13:19:00,506,1066.32,failure
API 1,13:19:00,506,1138.95,failure
API 1,13:19:00,508,1107.8,failure
API 1,13:19:00,502,1069.42,failure
API 1,13:19:00,500,1121.07,failure
API 1,13:19:00,508,1118.59,failure
API 1,13:19:00,502,1070.16,failure
API 1,13:19:00,424,1100.02,success
API 1,13:19:00,511,1105.89,failure
API 1,13:19:00,508,1127.88,failure
API 1,13:19:00,511,1061.41,failure
API 1,13:19:00,502,1128.52,failure
API 1,13:19:00,508,1111.45,failure
API 1,13:19:00,100,1100.71,success
API 1,13:19:00,307,1083.77,success
API 1,13:19:00,504,1057.93,failure
API 1,13:19:00,508,1137.5,failure
API 1,13:19:00,500,1124.37,failure
API 1,13:19:00,508,1099.31,failure
API 1,13:19:00,504,1083.9,failure
API 1,13:19:00,511,1098.59,failure
API 1,13:19:00,507,1127.25,failure
API 1,13:19:00,507,1129.19,failure
API 1,13:19:00,302,1115.62,success
API 1,13:19:00,201,1131.53,success
API 1,13:19:00,511,1086.91,failure
API 1,13:19:00,507,1059.3,failure
API 1,13:19:00,510,1107.1,failure
API 1,13:19:00,506,1103.82,failure
API 1,13:19:00,501,1130.42,failure
API 1,13:19:00,508,1071.39,failure
API 1,13:19:00,506,1069.32,failure
API 1,13:19:00,505,1086.73,failure
API 1,13:19:00,205,1068.75,success
API 1,13:19:00,504,1071.76,failure
API 1,13:19:00,405,1078.71,success
API 1,13:19:00,307,1065.62,success
API 1,13:19:00,508,1092.08,failure
API 1,13:19:00,203,1075.51,success
API 1,13:19:00,203,1107.45,success
API 1,13:19:00,504,1069.09,failure
API 1,13:19:00,302,1099.98,success
API 1,13:19:00,504,1083.65,failure
API 1,13:19:00,507,1068.8,failure
API 1,13:19:00,503,1102.37,failure
API 1,13:19:00,507,1083.59,failure
API 1,13:19:00,501,1089.81,failure
API 1,13:19:00,508,1060.55,failure
API 1,13:19:00,503,1126.84,failure
API 1,13:19:00,408,1112.88,success
API 1,13:19:00,504,1072.33,failure
API 1,13:19:00,500,1064.82,failure
API 1,13:19:00,503,1077.46,failure
API 1,13:19:00,501,1111.34,failure
API 1,13:19:00,308,1113.62,success
API 1,13:19:00,511,1093.37,failure
API 1,13:19:00,508,1133.52,failure
API 1,13:19:00,511,1070.14,failure
API 1,13:19:00,511,1069.02,failure
API 1,13:19:00,510,1076.88,failure
API 1,13:19:00,508,1090.59,failure
API 1,13:19:00,510,1071.99,failure
API 1,13:19:00,511,1141.09,failure
API 1,13:19:00,503,1139.63,failure
API 1,13:19:00,507,1143.78,failure
API 1,13:19:00,511,1071.72,failure
API 1,13:19:00,505,1104.53,failure
API 1,13:19:00,423,1088.0,success
API 1,13:19:00,503,1059.69,failure
API 1,13:19:00,503,1099.95,failure
API 1,13:19:00,511,1057.95,failure
API 1,13:19:00,503,1069.52,failure
API 1,13:19:00,502,1060.06,failure
API 1,13:19:00,502,1098.65,failure
API 1,13:19:00,508,1068.2,failure
API 1,13:19:00,304,1134.5,success
API 1,13:19:00,506,1116.35,failure
API 1,13:19:00,502,1083.38,failure
API 1,13:19:00,507,1139.8,failure
API 1,13:19:00,428,1106.99,success
API 1,13:19:00,502,1081.87,failure
API 1,13:19:00,511,1075.1,failure
API 1,13:19:00,429,1135.69,success
API 1,13:19:00,506,1093.31,failure
API 1,13:19:00,507,1062.53,failure
API 1,13:19:00,506,1134.58,failure
API 1,13:19:00,502,1091.04,failure
API 1,13:19:00,501,1097.54,failure
API 1,13:19:00,510,1103.16,failure
API 1,13:19:00,300,1073.04,success
API 1,13:19:00,503,1104.93,failure
API 1,13:19:00,510,1073.74,failure
API 1,13:19:00,502,1063.23,failure
API 1,13:19:00,510,1073.68,failure
API 1,13:19:00,200,1136.92,success
API 1,13:19:00,501,1124.61,failure
API 1,13:19:00,500,1113.91,failure
API 1,13:19:00,502,1131.38,failure
API 1,13:19:00,510,1094.96,failure
API 1,13:19:00,506,1107.57,failure
API 1,13:19:00,423,1096.17,success
API 1,13:19:00,415,1071.82,success
API 1,13:19:00,500,1116.62,failure
API 1,13:19:00,500,1084.83,failure
API 1,13:19:00,501,1089.57,failure
API 1,13:19:00,417,1117.41,success
API 1,13:19:00,501,1081.39,failure
API 1,13:19:00,204,1079.61,success
API 1,13:19:00,504,1141.77,failure
API 1,13:19:00,511,1140.27,failure
API 1,13:19:00,511,1062.36,failure
API 1,13:19:00,501,1121.82,failure
API 1,13:19:00,510,1101.22,failure
API 1,13:19:00,505,1060.02,failure
API 1,13:19:00,408,1057.76,success
API 1,13:19:00,506,1098.36,failure
API 1,13:19:00,502,1105.32,failure
API 1,13:19:00,507,1140.95,failure
API 1,13:19:00,423,1065.82,success
API 1,13:19:00,504,1078.94,failure
API 1,13:19:00,508,1114.0,failure
API 1,13:19:00,502,1122.35,failure
API 1,13:19:00,408,1095.13,success
API 1,13:19:00,505,1109.59,failure
API 1,13:19:00,431,1131.44,success
API 1,13:19:00,503,1113.47,failure
API 1,13:19:00,505,1124.0,failure
API 1,13:19:00,501,1108.89,failure
API 1,13:19:00,417,1110.02,success
API 1,13:19:00,510,1078.65,failure
API 1,13:19:00,412,1117.05,success
API 1,13:19:00,301,1083.93,success
API 1,13:19:00,500,1122.83,failure
API 1,13:19:00,502,1112.2,failure
API 1,13:19:00,506,1136.53,failure
API 1,13:19:00,508,1113.03,failure
API 1,13:19:00,304,1137.77,success
API 1,13:19:00,507,1076.93,failure
API 1,13:19:00,300,1137.79,success
API 1,13:19:00,508,1133.22,failure
API 1,13:19:00,510,1059.53,failure
API 1,13:19:00,500,1074.04,failure
API 1,13:19:00,506,1090.42,failure
API 1,13:19:00,500,1138.44,failure
API 1,13:19:00,505,1114.84,failure
API 1,13:19:00,506,1067.43,failure
API 1,13:19:00,504,1135.79,failure
API 1,13:19:00,503,1088.65,failure
API 1,13:19:00,502,1081.49,failure
API 1,13:19:00,507,1078.46,failure
API 1,13:19:00,511,1081.94,failure
API 1,13:19:00,502,1067.88,failure
API 1,13:19:00,400,1120.59,success
API 1,13:19:00,508,1132.59,failure
API 1,13:19:00,508,1071.08,failure
API 1,13:19:00,403,1127.22,success
API 1,13:19:00,410,1092.76,success
API 1,13:19:00,414,1064.33,success
API 1,13:19:00,404,1108.2,success
API 1,13:19:00,423,1112.97,success
API 1,13:19:00,507,1116.26,failure
API 1,13:19:00,401,1062.48,success
API 1,13:19:00,205,1142.62,success
API 1,13:19:00,508,1139.6,failure
API 1,13:19:00,402,1135.91,success
API 1,13:19:00,511,1132.83,failure
API 1,13:19:00,506,1125.38,failure
API 1,13:19:00,307,1059.0,success
API 1,13:19:00,502,1093.48,failure
API 1,13:19:00,501,1109.64,failure
API 1,13:19:00,500,1116.84,failure
API 1,13:19:00,504,1103.69,failure
API 1,13:19:00,505,1113.12,failure
API 1,13:19:00,503,1124.16,failure
API 1,13:19:00,505,1067.32,failure
API 1,13:19:00,100,1069.91,success
API 1,13:19:00,302,1102.31,success
API 1,13:19:00,410,1081.41,success
API 1,13:19:00,506,1064.88,failure
API 1,13:19:00,504,1096.21,failure
API 1,13:19:00,429,1140.36,success
API 1,13:19:00,510,1121.63,failure
API 1,13:19:00,502,1120.34,failure
API 1,13:19:00,507,1081.16,failure
API 1,13:19:00,507,1143.56,failure
API 1,13:19:00,424,1098.25,success
API 1,13:19:00,407,1102.9,success
API 1,13:19:00,414,1097.06,success
API 1,13:19:00,508,1142.58,failure
API 1,13:19:00,502,1138.56,failure
API 1,13:19:00,503,1084.83,failure
API 1,13:19:00,501,1119.18,failure
API 1,13:19:00,500,1068.24,failure
API 1,13:19:00,406,1066.1,success
API 1,13:19:00,507,1098.32,failure
API 1,13:19:00,451,1086.26,success
API 1,13:19:00,400,1103.55,success
API 1,13:19:00,503,1118.07,failure
API 1,13:19:00,508,1112.26,failure
API 1,13:19:00,507,1088.85,failure
API 1,13:19:00,507,1077.44,failure
API 1,13:19:00,501,1081.08,failure
API 1,13:19:00,501,1126.21,failure
API 1,13:19:00,506,1100.28,failure
API 1,13:19:00,508,1129.46,failure
API 1,13:19:00,505,1137.78,failure
API 1,13:19:00,307,1094.49,success
API 1,13:19:00,421,1142.21,success
API 1,13:19:00,506,1068.13,failure
API 1,13:19:00,508,1100.46,failure
API 1,13:19:00,500,1138.58,failure
API 1,13:19:00,503,1101.81,failure
API 1,13:19:00,301,1105.25,success
API 1,13:19:00,505,1141.86,failure
API 1,13:19:00,505,1057.61,failure
API 1,13:19:00,504,1078.5,failure
API 1,13:19:00,423,1131.94,success
API 1,13:19:00,500,1116.19,failure
API 1,13:19:00,423,1119.5,success
API 1,13:19:00,500,1115.7,failure
API 1,13:19:00,504,1065.77,failure
API 1,13:19:00,504,1124.67,failure
API 1,13:19:00,505,1070.95,failure
API 1,13:19:00,408,1075.95,success
API 1,13:19:00,508,1113.83,failure
API 1,13:19:00,503,1091.17,failure
API 1,13:19:00,511,1129.78,failure
API 1,13:19:00,503,1064.83,failure
API 1,13:19:00,508,1119.46,failure
API 1,13:19:00,504,1093.74,failure
API 1,13:19:00,510,1137.23,failure
API 1,13:19:00,508,1073.25,failure
API 1,13:19:00,505,1124.4,failure
API 1,13:19:00,300,1136.25,success
API 1,13:19:00,506,1106.48,failure
API 1,13:19:00,504,1121.66,failure
API 1,13:19:00,510,1115.19,failure
API 1,13:19:00,206,1074.11,success
API 1,13:19:00,502,1071.21,failure
API 1,13:19:00,507,1064.23,failure
API 1,13:19:00,505,1098.79,failure
API 1,13:19:00,505,1107.73,failure
API 1,13:19:00,510,1109.23,failure
API 1,13:19:00,407,1124.58,success
API 1,13:19:00,416,1098.34,success
API 1,13:19:00,502,1063.26,failure
API 1,13:19:00,501,1068.87,failure
API 1,13:19:00,511,1124.01,failure
API 1,13:19:00,504,1102.67,failure
API 1,13:19:00,500,1082.38,failure
API 1,13:19:00,507,1058.6,failure
API 1,13:19:00,503,1058.9,failure
API 1,13:19:00,431,1080.2,success
API 1,13:19:00,508,1121.6,failure
API 1,13:19:00,506,1120.76,failure
API 1,13:19:00,504,1106.27,failure
API 1,13:19:00,511,1076.9,failure
API 1,13:19:00,502,1075.25,failure
API 1,13:19:00,504,1097.97,failure
API 1,13:19:00,505,1134.22,failure
API 1,13:19:00,424,1121.59,success
API 1,13:19:00,501,1084.89,failure
API 1,13:19:00,510,1096.66,failure
API 1,13:19:00,402,1133.17,success
API 1,13:19:00,501,1101.51,failure
API 1,13:19:00,502,1084.51,failure
API 1,13:19:00,415,1082.83,success
API 1,13:19:00,504,1123.95,failure
API 1,13:19:00,506,1073.65,failure
API 1,13:19:00,511,1103.63,failure
API 1,13:19:00,508,1089.78,failure
API 1,13:19:00,508,1093.97,failure
API 1,13:19:00,501,1100.25,failure
API 1,13:19:00,504,1125.79,failure
API 1,13:19:00,511,1126.63,failure
API 1,13:19:00,501,1123.25,failure
API 1,13:19:00,501,1091.86,failure
API 1,13:19:00,500,1093.38,failure
API 1,13:19:00,507,1091.6,failure
API 1,13:19:00,507,1077.2,failure
API 1,13:19:00,422,1102.57,success
API 1,13:19:00,413,1132.21,success
API 1,13:19:00,503,1092.68,failure
API 1,13:19:00,502,1075.04,failure
API 1,13:19:00,508,1108.52,failure
API 1,13:19:00,503,1126.68,failure
API 1,13:19:00,500,1124.66,failure
API 1,13:19:00,508,1063.89,failure
API 1,13:19:00,403,1079.87,success
API 1,13:19:00,508,1102.76,failure
API 1,13:19:00,201,1069.46,success
API 1,13:19:00,304,1132.23,success
API 1,13:19:00,503,1099.83,failure
API 1,13:19:00,501,1133.2,failure
API 1,13:19:00,508,1093.47,failure
API 1,13:19:00,200,1141.11,success
API 1,13:19:00,506,1118.78,failure
API 1,13:19:00,411,1131.13,success
API 1,13:19:00,202,1137.21,success
API 1,13:19:00,203,1105.55,success
API 1,13:19:00,501,1089.02,failure
API 1,13:19:00,506,1119.4,failure
API 1,13:19:00,503,1132.68,failure
API 1,13:19:00,503,1114.75,failure
API 1,13:19:00,506,1064.53,failure
API 1,13:19:00,504,1087.59,failure
API 1,13:19:00,510,1121.9,failure
API 1,13:19:00,511,1137.22,failure
API 1,13:19:00,504,1077.15,failure
API 1,13:19:00,506,1081.16,failure
API 1,13:19:00,506,1072.16,failure
API 1,13:19:00,502,1066.58,failure
API 1,13:19:00,508,1135.87,failure
API 1,13:19:00,511,1133.63,failure
API 1,13:19:00,101,1067.9,success
API 1,13:19:00,206,1143.49,success
API 1,13:19:00,506,1059.57,failure
API 1,13:19:00,415,1106.97,success
API 1,13:19:00,504,1138.64,failure
API 1,13:19:00,502,1087.95,failure
API 1,13:19:00,501,1062.47,failure
API 1,13:19:00,505,1126.05,failure
API 1,13:19:00,504,1062.44,failure
API 1,13:19:00,511,1118.74,failure
API 1,13:19:00,505,1108.74,failure
API 1,13:19:00,503,1097.08,failure
API 1,13:19:00,405,1084.65,success
API 1,13:19:00,308,1098.34,success
API 1,13:19:00,500,1141.13,failure
API 1,13:19:00,503,1083.38,failure
API 1,13:19:00,510,1137.09,failure
API 1,13:19:00,507,1087.67,failure
API 1,13:19:00,308,1098.03,success
API 1,13:19:00,506,1140.56,failure
API 1,13:19:00,401,1067.86,success
API 1,13:19:00,204,1132.92,success
API 1,13:19:00,502,1115.1,failure
API 1,13:19:00,511,1076.33,failure
API 1,13:19:00,504,1108.96,failure
API 1,13:19:00,502,1086.83,failure
API 1,13:19:00,503,1074.67,failure
API 1,13:19:00,500,1080.54,failure
API 1,13:19:00,505,1119.58,failure
API 1,13:19:00,510,1093.5,failure
API 1,13:19:00,423,1082.13,success
API 1,13:19:00,507,1116.73,failure
API 1,13:19:00,502,1137.86,failure
API 1,13:19:00,424,1106.19,success
API 1,13:19:00,429,1137.13,success
API 1,13:19:00,508,1097.69,failure
API 1,13:19:00,507,1089.8,failure
API 1,13:19:00,501,1069.03,failure
API 1,13:19:00,503,1109.57,failure
API 1,13:19:00,507,1126.79,failure
API 1,13:19:00,505,1082.44,failure
API 1,13:19:00,431,1140.87,success
API 1,13:19:00,508,1114.73,failure
API 1,13:19:00,500,1096.96,failure
API 1,13:19:00,500,1086.71,failure
API 1,13:19:00,508,1132.57,failure
API 1,13:19:00,506,1063.25,failure
API 1,13:19:00,508,1142.71,failure
API 1,13:19:00,202,1107.0,success
API 1,13:19:00,302,1074.83,success
API 1,13:19:00,506,1088.45,failure
API 1,13:19:00,511,1061.49,failure
API 1,13:19:00,508,1105.73,failure
API 1,13:19:00,406,1113.03,success
